path,label
D:\datasets\quickdraw\normal_images\zigzag_142.jpg,13
D:\datasets\quickdraw\normal_images\mushroom_80.jpg,2
D:\datasets\quickdraw\normal_images\fork_309.jpg,4
D:\datasets\quickdraw\normal_images\rainbow_336.jpg,11
D:\datasets\quickdraw\normal_images\mushroom_23.jpg,2
D:\datasets\quickdraw\normal_images\watermelon_478.jpg,0
D:\datasets\quickdraw\normal_images\bush_375.jpg,3
D:\datasets\quickdraw\normal_images\cloud_48.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_156.jpg,12
D:\datasets\quickdraw\normal_images\cloud_465.jpg,7
D:\datasets\quickdraw\normal_images\basketball_275.jpg,10
D:\datasets\quickdraw\normal_images\ladder_40.jpg,14
D:\datasets\quickdraw\normal_images\basketball_184.jpg,10
D:\datasets\quickdraw\normal_images\fork_306.jpg,4
D:\datasets\quickdraw\normal_images\watermelon_0.jpg,0
D:\datasets\quickdraw\normal_images\grass_337.jpg,1
D:\datasets\quickdraw\normal_images\baseball_127.jpg,5
D:\datasets\quickdraw\normal_images\basketball_193.jpg,10
D:\datasets\quickdraw\normal_images\cloud_255.jpg,7
D:\datasets\quickdraw\normal_images\nail_185.jpg,8
D:\datasets\quickdraw\normal_images\ladder_160.jpg,14
D:\datasets\quickdraw\normal_images\rainbow_428.jpg,11
D:\datasets\quickdraw\normal_images\paper clip_422.jpg,9
D:\datasets\quickdraw\normal_images\hurricane_311.jpg,12
D:\datasets\quickdraw\normal_images\basketball_382.jpg,10
D:\datasets\quickdraw\normal_images\squiggle_48.jpg,6
D:\datasets\quickdraw\normal_images\squiggle_443.jpg,6
D:\datasets\quickdraw\normal_images\watermelon_292.jpg,0
D:\datasets\quickdraw\normal_images\hurricane_203.jpg,12
D:\datasets\quickdraw\normal_images\grass_275.jpg,1
D:\datasets\quickdraw\normal_images\grass_272.jpg,1
D:\datasets\quickdraw\normal_images\rainbow_317.jpg,11
D:\datasets\quickdraw\normal_images\ladder_176.jpg,14
D:\datasets\quickdraw\normal_images\cloud_444.jpg,7
D:\datasets\quickdraw\normal_images\grass_302.jpg,1
D:\datasets\quickdraw\normal_images\bush_489.jpg,3
D:\datasets\quickdraw\normal_images\mushroom_110.jpg,2
D:\datasets\quickdraw\normal_images\cloud_201.jpg,7
D:\datasets\quickdraw\normal_images\squiggle_69.jpg,6
D:\datasets\quickdraw\normal_images\baseball_470.jpg,5
D:\datasets\quickdraw\normal_images\hurricane_31.jpg,12
D:\datasets\quickdraw\normal_images\cloud_92.jpg,7
D:\datasets\quickdraw\normal_images\ladder_436.jpg,14
D:\datasets\quickdraw\normal_images\hurricane_76.jpg,12
D:\datasets\quickdraw\normal_images\grass_215.jpg,1
D:\datasets\quickdraw\normal_images\cloud_445.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_244.jpg,12
D:\datasets\quickdraw\normal_images\rainbow_465.jpg,11
D:\datasets\quickdraw\normal_images\mushroom_98.jpg,2
D:\datasets\quickdraw\normal_images\bush_378.jpg,3
D:\datasets\quickdraw\normal_images\hurricane_112.jpg,12
D:\datasets\quickdraw\normal_images\cloud_400.jpg,7
D:\datasets\quickdraw\normal_images\rainbow_186.jpg,11
D:\datasets\quickdraw\normal_images\paper clip_468.jpg,9
D:\datasets\quickdraw\normal_images\bush_101.jpg,3
D:\datasets\quickdraw\normal_images\basketball_322.jpg,10
D:\datasets\quickdraw\normal_images\paper clip_439.jpg,9
D:\datasets\quickdraw\normal_images\watermelon_116.jpg,0
D:\datasets\quickdraw\normal_images\grass_218.jpg,1
D:\datasets\quickdraw\normal_images\squiggle_50.jpg,6
D:\datasets\quickdraw\normal_images\ladder_298.jpg,14
D:\datasets\quickdraw\normal_images\watermelon_325.jpg,0
D:\datasets\quickdraw\normal_images\rainbow_105.jpg,11
D:\datasets\quickdraw\normal_images\bush_336.jpg,3
D:\datasets\quickdraw\normal_images\hurricane_240.jpg,12
D:\datasets\quickdraw\normal_images\mushroom_114.jpg,2
D:\datasets\quickdraw\normal_images\rainbow_169.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_44.jpg,0
D:\datasets\quickdraw\normal_images\cloud_3.jpg,7
D:\datasets\quickdraw\normal_images\paper clip_335.jpg,9
D:\datasets\quickdraw\normal_images\cloud_32.jpg,7
D:\datasets\quickdraw\normal_images\paper clip_95.jpg,9
D:\datasets\quickdraw\normal_images\hurricane_257.jpg,12
D:\datasets\quickdraw\normal_images\mushroom_233.jpg,2
D:\datasets\quickdraw\normal_images\squiggle_54.jpg,6
D:\datasets\quickdraw\normal_images\baseball_15.jpg,5
D:\datasets\quickdraw\normal_images\rainbow_401.jpg,11
D:\datasets\quickdraw\normal_images\squiggle_273.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_53.jpg,9
D:\datasets\quickdraw\normal_images\paper clip_88.jpg,9
D:\datasets\quickdraw\normal_images\zigzag_143.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_100.jpg,13
D:\datasets\quickdraw\normal_images\squiggle_245.jpg,6
D:\datasets\quickdraw\normal_images\basketball_464.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_202.jpg,0
D:\datasets\quickdraw\normal_images\mushroom_420.jpg,2
D:\datasets\quickdraw\normal_images\cloud_106.jpg,7
D:\datasets\quickdraw\normal_images\grass_359.jpg,1
D:\datasets\quickdraw\normal_images\squiggle_441.jpg,6
D:\datasets\quickdraw\normal_images\fork_478.jpg,4
D:\datasets\quickdraw\normal_images\zigzag_117.jpg,13
D:\datasets\quickdraw\normal_images\watermelon_299.jpg,0
D:\datasets\quickdraw\normal_images\fork_35.jpg,4
D:\datasets\quickdraw\normal_images\baseball_239.jpg,5
D:\datasets\quickdraw\normal_images\paper clip_71.jpg,9
D:\datasets\quickdraw\normal_images\nail_94.jpg,8
D:\datasets\quickdraw\normal_images\watermelon_193.jpg,0
D:\datasets\quickdraw\normal_images\cloud_490.jpg,7
D:\datasets\quickdraw\normal_images\baseball_415.jpg,5
D:\datasets\quickdraw\normal_images\hurricane_474.jpg,12
D:\datasets\quickdraw\normal_images\paper clip_292.jpg,9
D:\datasets\quickdraw\normal_images\baseball_243.jpg,5
D:\datasets\quickdraw\normal_images\basketball_175.jpg,10
D:\datasets\quickdraw\normal_images\ladder_200.jpg,14
D:\datasets\quickdraw\normal_images\rainbow_373.jpg,11
D:\datasets\quickdraw\normal_images\baseball_232.jpg,5
D:\datasets\quickdraw\normal_images\basketball_338.jpg,10
D:\datasets\quickdraw\normal_images\nail_235.jpg,8
D:\datasets\quickdraw\normal_images\bush_298.jpg,3
D:\datasets\quickdraw\normal_images\bush_185.jpg,3
D:\datasets\quickdraw\normal_images\fork_382.jpg,4
D:\datasets\quickdraw\normal_images\rainbow_244.jpg,11
D:\datasets\quickdraw\normal_images\squiggle_122.jpg,6
D:\datasets\quickdraw\normal_images\basketball_328.jpg,10
D:\datasets\quickdraw\normal_images\zigzag_74.jpg,13
D:\datasets\quickdraw\normal_images\paper clip_251.jpg,9
D:\datasets\quickdraw\normal_images\rainbow_497.jpg,11
D:\datasets\quickdraw\normal_images\rainbow_437.jpg,11
D:\datasets\quickdraw\normal_images\squiggle_109.jpg,6
D:\datasets\quickdraw\normal_images\basketball_420.jpg,10
D:\datasets\quickdraw\normal_images\squiggle_488.jpg,6
D:\datasets\quickdraw\normal_images\bush_465.jpg,3
D:\datasets\quickdraw\normal_images\fork_442.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_125.jpg,9
D:\datasets\quickdraw\normal_images\rainbow_300.jpg,11
D:\datasets\quickdraw\normal_images\mushroom_85.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_343.jpg,2
D:\datasets\quickdraw\normal_images\rainbow_399.jpg,11
D:\datasets\quickdraw\normal_images\rainbow_452.jpg,11
D:\datasets\quickdraw\normal_images\baseball_176.jpg,5
D:\datasets\quickdraw\normal_images\rainbow_129.jpg,11
D:\datasets\quickdraw\normal_images\zigzag_378.jpg,13
D:\datasets\quickdraw\normal_images\bush_110.jpg,3
D:\datasets\quickdraw\normal_images\mushroom_303.jpg,2
D:\datasets\quickdraw\normal_images\watermelon_420.jpg,0
D:\datasets\quickdraw\normal_images\baseball_161.jpg,5
D:\datasets\quickdraw\normal_images\baseball_371.jpg,5
D:\datasets\quickdraw\normal_images\squiggle_170.jpg,6
D:\datasets\quickdraw\normal_images\bush_45.jpg,3
D:\datasets\quickdraw\normal_images\paper clip_61.jpg,9
D:\datasets\quickdraw\normal_images\mushroom_215.jpg,2
D:\datasets\quickdraw\normal_images\grass_80.jpg,1
D:\datasets\quickdraw\normal_images\fork_341.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_313.jpg,12
D:\datasets\quickdraw\normal_images\paper clip_467.jpg,9
D:\datasets\quickdraw\normal_images\cloud_433.jpg,7
D:\datasets\quickdraw\normal_images\zigzag_380.jpg,13
D:\datasets\quickdraw\normal_images\paper clip_376.jpg,9
D:\datasets\quickdraw\normal_images\watermelon_199.jpg,0
D:\datasets\quickdraw\normal_images\fork_456.jpg,4
D:\datasets\quickdraw\normal_images\basketball_372.jpg,10
D:\datasets\quickdraw\normal_images\basketball_477.jpg,10
D:\datasets\quickdraw\normal_images\mushroom_18.jpg,2
D:\datasets\quickdraw\normal_images\nail_223.jpg,8
D:\datasets\quickdraw\normal_images\grass_57.jpg,1
D:\datasets\quickdraw\normal_images\fork_409.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_108.jpg,12
D:\datasets\quickdraw\normal_images\grass_68.jpg,1
D:\datasets\quickdraw\normal_images\paper clip_448.jpg,9
D:\datasets\quickdraw\normal_images\zigzag_94.jpg,13
D:\datasets\quickdraw\normal_images\squiggle_252.jpg,6
D:\datasets\quickdraw\normal_images\basketball_121.jpg,10
D:\datasets\quickdraw\normal_images\grass_344.jpg,1
D:\datasets\quickdraw\normal_images\basketball_258.jpg,10
D:\datasets\quickdraw\normal_images\mushroom_176.jpg,2
D:\datasets\quickdraw\normal_images\fork_206.jpg,4
D:\datasets\quickdraw\normal_images\ladder_150.jpg,14
D:\datasets\quickdraw\normal_images\squiggle_445.jpg,6
D:\datasets\quickdraw\normal_images\bush_404.jpg,3
D:\datasets\quickdraw\normal_images\bush_7.jpg,3
D:\datasets\quickdraw\normal_images\cloud_346.jpg,7
D:\datasets\quickdraw\normal_images\fork_475.jpg,4
D:\datasets\quickdraw\normal_images\watermelon_468.jpg,0
D:\datasets\quickdraw\normal_images\mushroom_81.jpg,2
D:\datasets\quickdraw\normal_images\hurricane_275.jpg,12
D:\datasets\quickdraw\normal_images\squiggle_290.jpg,6
D:\datasets\quickdraw\normal_images\squiggle_277.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_181.jpg,9
D:\datasets\quickdraw\normal_images\watermelon_450.jpg,0
D:\datasets\quickdraw\normal_images\grass_279.jpg,1
D:\datasets\quickdraw\normal_images\bush_305.jpg,3
D:\datasets\quickdraw\normal_images\grass_182.jpg,1
D:\datasets\quickdraw\normal_images\rainbow_383.jpg,11
D:\datasets\quickdraw\normal_images\mushroom_327.jpg,2
D:\datasets\quickdraw\normal_images\paper clip_206.jpg,9
D:\datasets\quickdraw\normal_images\fork_64.jpg,4
D:\datasets\quickdraw\normal_images\squiggle_450.jpg,6
D:\datasets\quickdraw\normal_images\watermelon_31.jpg,0
D:\datasets\quickdraw\normal_images\paper clip_237.jpg,9
D:\datasets\quickdraw\normal_images\zigzag_175.jpg,13
D:\datasets\quickdraw\normal_images\basketball_61.jpg,10
D:\datasets\quickdraw\normal_images\fork_395.jpg,4
D:\datasets\quickdraw\normal_images\nail_80.jpg,8
D:\datasets\quickdraw\normal_images\baseball_186.jpg,5
D:\datasets\quickdraw\normal_images\grass_453.jpg,1
D:\datasets\quickdraw\normal_images\ladder_489.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_6.jpg,13
D:\datasets\quickdraw\normal_images\nail_176.jpg,8
D:\datasets\quickdraw\normal_images\cloud_365.jpg,7
D:\datasets\quickdraw\normal_images\zigzag_265.jpg,13
D:\datasets\quickdraw\normal_images\baseball_397.jpg,5
D:\datasets\quickdraw\normal_images\hurricane_323.jpg,12
D:\datasets\quickdraw\normal_images\ladder_274.jpg,14
D:\datasets\quickdraw\normal_images\mushroom_452.jpg,2
D:\datasets\quickdraw\normal_images\zigzag_227.jpg,13
D:\datasets\quickdraw\normal_images\fork_75.jpg,4
D:\datasets\quickdraw\normal_images\fork_431.jpg,4
D:\datasets\quickdraw\normal_images\nail_36.jpg,8
D:\datasets\quickdraw\normal_images\baseball_471.jpg,5
D:\datasets\quickdraw\normal_images\basketball_292.jpg,10
D:\datasets\quickdraw\normal_images\mushroom_374.jpg,2
D:\datasets\quickdraw\normal_images\fork_466.jpg,4
D:\datasets\quickdraw\normal_images\baseball_345.jpg,5
D:\datasets\quickdraw\normal_images\baseball_291.jpg,5
D:\datasets\quickdraw\normal_images\paper clip_366.jpg,9
D:\datasets\quickdraw\normal_images\basketball_418.jpg,10
D:\datasets\quickdraw\normal_images\hurricane_130.jpg,12
D:\datasets\quickdraw\normal_images\squiggle_340.jpg,6
D:\datasets\quickdraw\normal_images\grass_483.jpg,1
D:\datasets\quickdraw\normal_images\ladder_235.jpg,14
D:\datasets\quickdraw\normal_images\mushroom_30.jpg,2
D:\datasets\quickdraw\normal_images\watermelon_102.jpg,0
D:\datasets\quickdraw\normal_images\ladder_324.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_342.jpg,13
D:\datasets\quickdraw\normal_images\hurricane_134.jpg,12
D:\datasets\quickdraw\normal_images\paper clip_244.jpg,9
D:\datasets\quickdraw\normal_images\zigzag_333.jpg,13
D:\datasets\quickdraw\normal_images\fork_288.jpg,4
D:\datasets\quickdraw\normal_images\baseball_328.jpg,5
D:\datasets\quickdraw\normal_images\squiggle_447.jpg,6
D:\datasets\quickdraw\normal_images\hurricane_85.jpg,12
D:\datasets\quickdraw\normal_images\rainbow_354.jpg,11
D:\datasets\quickdraw\normal_images\grass_171.jpg,1
D:\datasets\quickdraw\normal_images\ladder_498.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_56.jpg,13
D:\datasets\quickdraw\normal_images\fork_159.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_51.jpg,2
D:\datasets\quickdraw\normal_images\watermelon_167.jpg,0
D:\datasets\quickdraw\normal_images\mushroom_352.jpg,2
D:\datasets\quickdraw\normal_images\basketball_486.jpg,10
D:\datasets\quickdraw\normal_images\grass_32.jpg,1
D:\datasets\quickdraw\normal_images\ladder_149.jpg,14
D:\datasets\quickdraw\normal_images\hurricane_296.jpg,12
D:\datasets\quickdraw\normal_images\zigzag_92.jpg,13
D:\datasets\quickdraw\normal_images\basketball_227.jpg,10
D:\datasets\quickdraw\normal_images\bush_492.jpg,3
D:\datasets\quickdraw\normal_images\paper clip_423.jpg,9
D:\datasets\quickdraw\normal_images\zigzag_122.jpg,13
D:\datasets\quickdraw\normal_images\baseball_28.jpg,5
D:\datasets\quickdraw\normal_images\bush_486.jpg,3
D:\datasets\quickdraw\normal_images\mushroom_41.jpg,2
D:\datasets\quickdraw\normal_images\rainbow_250.jpg,11
D:\datasets\quickdraw\normal_images\mushroom_334.jpg,2
D:\datasets\quickdraw\normal_images\cloud_128.jpg,7
D:\datasets\quickdraw\normal_images\paper clip_115.jpg,9
D:\datasets\quickdraw\normal_images\zigzag_483.jpg,13
D:\datasets\quickdraw\normal_images\paper clip_146.jpg,9
D:\datasets\quickdraw\normal_images\bush_484.jpg,3
D:\datasets\quickdraw\normal_images\cloud_296.jpg,7
D:\datasets\quickdraw\normal_images\rainbow_73.jpg,11
D:\datasets\quickdraw\normal_images\ladder_91.jpg,14
D:\datasets\quickdraw\normal_images\fork_418.jpg,4
D:\datasets\quickdraw\normal_images\rainbow_7.jpg,11
D:\datasets\quickdraw\normal_images\nail_122.jpg,8
D:\datasets\quickdraw\normal_images\watermelon_68.jpg,0
D:\datasets\quickdraw\normal_images\grass_87.jpg,1
D:\datasets\quickdraw\normal_images\fork_240.jpg,4
D:\datasets\quickdraw\normal_images\baseball_79.jpg,5
D:\datasets\quickdraw\normal_images\bush_343.jpg,3
D:\datasets\quickdraw\normal_images\baseball_361.jpg,5
D:\datasets\quickdraw\normal_images\watermelon_242.jpg,0
D:\datasets\quickdraw\normal_images\squiggle_247.jpg,6
D:\datasets\quickdraw\normal_images\grass_446.jpg,1
D:\datasets\quickdraw\normal_images\squiggle_352.jpg,6
D:\datasets\quickdraw\normal_images\squiggle_283.jpg,6
D:\datasets\quickdraw\normal_images\bush_278.jpg,3
D:\datasets\quickdraw\normal_images\cloud_414.jpg,7
D:\datasets\quickdraw\normal_images\grass_180.jpg,1
D:\datasets\quickdraw\normal_images\grass_90.jpg,1
D:\datasets\quickdraw\normal_images\mushroom_2.jpg,2
D:\datasets\quickdraw\normal_images\rainbow_41.jpg,11
D:\datasets\quickdraw\normal_images\basketball_317.jpg,10
D:\datasets\quickdraw\normal_images\paper clip_361.jpg,9
D:\datasets\quickdraw\normal_images\mushroom_166.jpg,2
D:\datasets\quickdraw\normal_images\nail_74.jpg,8
D:\datasets\quickdraw\normal_images\basketball_388.jpg,10
D:\datasets\quickdraw\normal_images\squiggle_462.jpg,6
D:\datasets\quickdraw\normal_images\zigzag_495.jpg,13
D:\datasets\quickdraw\normal_images\paper clip_299.jpg,9
D:\datasets\quickdraw\normal_images\rainbow_294.jpg,11
D:\datasets\quickdraw\normal_images\squiggle_360.jpg,6
D:\datasets\quickdraw\normal_images\hurricane_420.jpg,12
D:\datasets\quickdraw\normal_images\bush_55.jpg,3
D:\datasets\quickdraw\normal_images\nail_391.jpg,8
D:\datasets\quickdraw\normal_images\zigzag_362.jpg,13
D:\datasets\quickdraw\normal_images\paper clip_137.jpg,9
D:\datasets\quickdraw\normal_images\hurricane_498.jpg,12
D:\datasets\quickdraw\normal_images\zigzag_327.jpg,13
D:\datasets\quickdraw\normal_images\fork_274.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_241.jpg,2
D:\datasets\quickdraw\normal_images\nail_112.jpg,8
D:\datasets\quickdraw\normal_images\watermelon_355.jpg,0
D:\datasets\quickdraw\normal_images\bush_327.jpg,3
D:\datasets\quickdraw\normal_images\rainbow_413.jpg,11
D:\datasets\quickdraw\normal_images\fork_139.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_38.jpg,9
D:\datasets\quickdraw\normal_images\zigzag_361.jpg,13
D:\datasets\quickdraw\normal_images\nail_141.jpg,8
D:\datasets\quickdraw\normal_images\ladder_380.jpg,14
D:\datasets\quickdraw\normal_images\squiggle_154.jpg,6
D:\datasets\quickdraw\normal_images\watermelon_214.jpg,0
D:\datasets\quickdraw\normal_images\bush_216.jpg,3
D:\datasets\quickdraw\normal_images\squiggle_173.jpg,6
D:\datasets\quickdraw\normal_images\watermelon_50.jpg,0
D:\datasets\quickdraw\normal_images\paper clip_221.jpg,9
D:\datasets\quickdraw\normal_images\hurricane_192.jpg,12
D:\datasets\quickdraw\normal_images\basketball_115.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_303.jpg,0
D:\datasets\quickdraw\normal_images\baseball_10.jpg,5
D:\datasets\quickdraw\normal_images\cloud_16.jpg,7
D:\datasets\quickdraw\normal_images\grass_347.jpg,1
D:\datasets\quickdraw\normal_images\cloud_91.jpg,7
D:\datasets\quickdraw\normal_images\basketball_427.jpg,10
D:\datasets\quickdraw\normal_images\cloud_172.jpg,7
D:\datasets\quickdraw\normal_images\nail_422.jpg,8
D:\datasets\quickdraw\normal_images\ladder_339.jpg,14
D:\datasets\quickdraw\normal_images\hurricane_49.jpg,12
D:\datasets\quickdraw\normal_images\baseball_105.jpg,5
D:\datasets\quickdraw\normal_images\basketball_434.jpg,10
D:\datasets\quickdraw\normal_images\basketball_118.jpg,10
D:\datasets\quickdraw\normal_images\paper clip_17.jpg,9
D:\datasets\quickdraw\normal_images\nail_46.jpg,8
D:\datasets\quickdraw\normal_images\rainbow_378.jpg,11
D:\datasets\quickdraw\normal_images\fork_449.jpg,4
D:\datasets\quickdraw\normal_images\bush_293.jpg,3
D:\datasets\quickdraw\normal_images\cloud_212.jpg,7
D:\datasets\quickdraw\normal_images\squiggle_307.jpg,6
D:\datasets\quickdraw\normal_images\mushroom_213.jpg,2
D:\datasets\quickdraw\normal_images\hurricane_373.jpg,12
D:\datasets\quickdraw\normal_images\ladder_159.jpg,14
D:\datasets\quickdraw\normal_images\fork_228.jpg,4
D:\datasets\quickdraw\normal_images\zigzag_45.jpg,13
D:\datasets\quickdraw\normal_images\ladder_122.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_40.jpg,13
D:\datasets\quickdraw\normal_images\watermelon_200.jpg,0
D:\datasets\quickdraw\normal_images\rainbow_57.jpg,11
D:\datasets\quickdraw\normal_images\mushroom_444.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_345.jpg,2
D:\datasets\quickdraw\normal_images\squiggle_29.jpg,6
D:\datasets\quickdraw\normal_images\zigzag_172.jpg,13
D:\datasets\quickdraw\normal_images\nail_98.jpg,8
D:\datasets\quickdraw\normal_images\fork_256.jpg,4
D:\datasets\quickdraw\normal_images\grass_422.jpg,1
D:\datasets\quickdraw\normal_images\basketball_440.jpg,10
D:\datasets\quickdraw\normal_images\rainbow_268.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_333.jpg,0
D:\datasets\quickdraw\normal_images\basketball_155.jpg,10
D:\datasets\quickdraw\normal_images\ladder_490.jpg,14
D:\datasets\quickdraw\normal_images\mushroom_357.jpg,2
D:\datasets\quickdraw\normal_images\squiggle_159.jpg,6
D:\datasets\quickdraw\normal_images\squiggle_316.jpg,6
D:\datasets\quickdraw\normal_images\hurricane_23.jpg,12
D:\datasets\quickdraw\normal_images\mushroom_448.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_44.jpg,2
D:\datasets\quickdraw\normal_images\hurricane_220.jpg,12
D:\datasets\quickdraw\normal_images\squiggle_355.jpg,6
D:\datasets\quickdraw\normal_images\basketball_113.jpg,10
D:\datasets\quickdraw\normal_images\cloud_344.jpg,7
D:\datasets\quickdraw\normal_images\mushroom_429.jpg,2
D:\datasets\quickdraw\normal_images\squiggle_147.jpg,6
D:\datasets\quickdraw\normal_images\grass_63.jpg,1
D:\datasets\quickdraw\normal_images\bush_38.jpg,3
D:\datasets\quickdraw\normal_images\nail_416.jpg,8
D:\datasets\quickdraw\normal_images\basketball_139.jpg,10
D:\datasets\quickdraw\normal_images\mushroom_288.jpg,2
D:\datasets\quickdraw\normal_images\bush_108.jpg,3
D:\datasets\quickdraw\normal_images\bush_255.jpg,3
D:\datasets\quickdraw\normal_images\basketball_206.jpg,10
D:\datasets\quickdraw\normal_images\rainbow_273.jpg,11
D:\datasets\quickdraw\normal_images\rainbow_204.jpg,11
D:\datasets\quickdraw\normal_images\ladder_491.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_213.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_107.jpg,13
D:\datasets\quickdraw\normal_images\watermelon_311.jpg,0
D:\datasets\quickdraw\normal_images\hurricane_66.jpg,12
D:\datasets\quickdraw\normal_images\watermelon_213.jpg,0
D:\datasets\quickdraw\normal_images\baseball_241.jpg,5
D:\datasets\quickdraw\normal_images\cloud_250.jpg,7
D:\datasets\quickdraw\normal_images\rainbow_106.jpg,11
D:\datasets\quickdraw\normal_images\basketball_461.jpg,10
D:\datasets\quickdraw\normal_images\fork_2.jpg,4
D:\datasets\quickdraw\normal_images\rainbow_62.jpg,11
D:\datasets\quickdraw\normal_images\squiggle_160.jpg,6
D:\datasets\quickdraw\normal_images\baseball_168.jpg,5
D:\datasets\quickdraw\normal_images\ladder_243.jpg,14
D:\datasets\quickdraw\normal_images\grass_375.jpg,1
D:\datasets\quickdraw\normal_images\basketball_202.jpg,10
D:\datasets\quickdraw\normal_images\basketball_203.jpg,10
D:\datasets\quickdraw\normal_images\fork_401.jpg,4
D:\datasets\quickdraw\normal_images\ladder_4.jpg,14
D:\datasets\quickdraw\normal_images\paper clip_352.jpg,9
D:\datasets\quickdraw\normal_images\bush_137.jpg,3
D:\datasets\quickdraw\normal_images\ladder_146.jpg,14
D:\datasets\quickdraw\normal_images\mushroom_391.jpg,2
D:\datasets\quickdraw\normal_images\rainbow_91.jpg,11
D:\datasets\quickdraw\normal_images\baseball_474.jpg,5
D:\datasets\quickdraw\normal_images\cloud_109.jpg,7
D:\datasets\quickdraw\normal_images\grass_13.jpg,1
D:\datasets\quickdraw\normal_images\mushroom_368.jpg,2
D:\datasets\quickdraw\normal_images\nail_343.jpg,8
D:\datasets\quickdraw\normal_images\fork_258.jpg,4
D:\datasets\quickdraw\normal_images\watermelon_443.jpg,0
D:\datasets\quickdraw\normal_images\watermelon_389.jpg,0
D:\datasets\quickdraw\normal_images\hurricane_459.jpg,12
D:\datasets\quickdraw\normal_images\ladder_290.jpg,14
D:\datasets\quickdraw\normal_images\hurricane_118.jpg,12
D:\datasets\quickdraw\normal_images\ladder_399.jpg,14
D:\datasets\quickdraw\normal_images\rainbow_157.jpg,11
D:\datasets\quickdraw\normal_images\cloud_15.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_317.jpg,12
D:\datasets\quickdraw\normal_images\bush_424.jpg,3
D:\datasets\quickdraw\normal_images\bush_345.jpg,3
D:\datasets\quickdraw\normal_images\ladder_329.jpg,14
D:\datasets\quickdraw\normal_images\ladder_118.jpg,14
D:\datasets\quickdraw\normal_images\fork_298.jpg,4
D:\datasets\quickdraw\normal_images\zigzag_425.jpg,13
D:\datasets\quickdraw\normal_images\mushroom_310.jpg,2
D:\datasets\quickdraw\normal_images\cloud_345.jpg,7
D:\datasets\quickdraw\normal_images\paper clip_34.jpg,9
D:\datasets\quickdraw\normal_images\bush_3.jpg,3
D:\datasets\quickdraw\normal_images\paper clip_445.jpg,9
D:\datasets\quickdraw\normal_images\squiggle_94.jpg,6
D:\datasets\quickdraw\normal_images\cloud_190.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_69.jpg,12
D:\datasets\quickdraw\normal_images\mushroom_4.jpg,2
D:\datasets\quickdraw\normal_images\nail_113.jpg,8
D:\datasets\quickdraw\normal_images\basketball_402.jpg,10
D:\datasets\quickdraw\normal_images\grass_482.jpg,1
D:\datasets\quickdraw\normal_images\rainbow_264.jpg,11
D:\datasets\quickdraw\normal_images\squiggle_65.jpg,6
D:\datasets\quickdraw\normal_images\baseball_60.jpg,5
D:\datasets\quickdraw\normal_images\squiggle_308.jpg,6
D:\datasets\quickdraw\normal_images\basketball_357.jpg,10
D:\datasets\quickdraw\normal_images\ladder_181.jpg,14
D:\datasets\quickdraw\normal_images\hurricane_471.jpg,12
D:\datasets\quickdraw\normal_images\ladder_388.jpg,14
D:\datasets\quickdraw\normal_images\nail_292.jpg,8
D:\datasets\quickdraw\normal_images\grass_310.jpg,1
D:\datasets\quickdraw\normal_images\nail_256.jpg,8
D:\datasets\quickdraw\normal_images\cloud_79.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_282.jpg,12
D:\datasets\quickdraw\normal_images\hurricane_359.jpg,12
D:\datasets\quickdraw\normal_images\fork_414.jpg,4
D:\datasets\quickdraw\normal_images\ladder_348.jpg,14
D:\datasets\quickdraw\normal_images\baseball_372.jpg,5
D:\datasets\quickdraw\normal_images\ladder_7.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_80.jpg,13
D:\datasets\quickdraw\normal_images\nail_165.jpg,8
D:\datasets\quickdraw\normal_images\squiggle_305.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_464.jpg,9
D:\datasets\quickdraw\normal_images\zigzag_475.jpg,13
D:\datasets\quickdraw\normal_images\paper clip_285.jpg,9
